baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits
SB4100,peripheral sensory-nerve axonal conduction structure,reduced or absent motor neural output and target-tissue activation,Peroneal nerve palsy,remaining_5256,442a688d03a725d464e7a78d915854d802706b2a36a74d79e200a10ec3a9f535,6,6,2,0,4,2,0.23666765744530527,0.23864426951690698,0.0019766120716017133,0.0019766120716017133,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,bb3aad2fad643af3f9cf13a17de9f9673719d91159446f2285c73783fa81d62b,0.2756510180487523,0.21096922932774675,0.5703125,True,2,1455
SB4101,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by perseveration",Perseveration,remaining_5256,6911eb066ab534504af9d3f84b0b59188da96b301959235ad6d324daec5dc0b0,0,0,0,0,0,0,0.10918252708472287,0.12067156454365446,0.011489037458931595,0.011489037458931595,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,d81b4b8a35983c1be86a21154d980f5774d51347f8603a37d341862ae06ad773,0.3058620703913926,0.24095221998950322,0.6015625,False,0,
SB4102,"conducting-airway mucosal, ciliary, and secretion-clearance structure",exaggerated airway-protective sensory-motor reflex activation,Persistent cough,remaining_5256,c1efc72ca417d097f149e140053c847af25535085212203816f0f4c92b053238,1,1,0,0,1,0,0.19570542841601823,0.20321722576141998,0.0075117973454017495,0.0075117973454017495,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,174,cee180c67c83c19c56996a5a5172948732eb2353fdd47734a1241ea07f637822,0.324077839165459,0.2563068160554378,0.6328125,False,0,
SB4103,"conducting-airway mucosal, ciliary, and secretion-clearance structure",reduced water or secretory content relative to the normal hydrated state,Persistent dry cough,remaining_5256,99872e4e468e3f5b1c5ae2b9e67d9b651e794a3237980b6c2fbde4ff2ebbfd24,1,0,0,0,0,0,0.20835560953363907,0.2131195760457465,0.00476396651210742,0.00476396651210742,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,174,c894d23e5c2924aca24ee7b7be30c70e85af25abe7e9b8ec1f3e6e1874bbc066,0.320093531170895,0.2583076599645061,0.6015625,False,0,
SB4104,"female reproductive tract, ovarian, uterine, and gestational structure","altered configuration or regulated output of the named structure, expressed as the state described by persistent foetal circulation",Persistent foetal circulation,remaining_5256,3890a2d487614990d431dd2a62a2a90d831fcf2247072a9ed2ec17cf67735178,0,0,0,0,0,0,0.12151143919891338,0.13293320445421575,0.011421765255302363,0.011421765255302363,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,58b257a2b82a293ab23af4c46070c32ecdff346dec18b57b1dc5c7c4610b950a,0.3056695988882419,0.23557268157102673,0.625,False,0,
SB4105,"implanted-device, catheter, or prosthesis tissue-interface structure",reverse upper-gastrointestinal propulsion with expulsion of gastric contents,Persistent vomiting,remaining_5256,1ee69e57cd5ea1a0322883be82682c072d85e6e906f830050577a2fe63544e8b,1431,581,68,85,598,153,0.16076617801495408,0.1742011904537648,0.013435012438810734,0.013435012438810734,AWAY_FROM_REFERENCE,0.0593990216631726,MINOR,1,223,ebf2684d4c22dceed4abe01c110617a6a6a3ea49607882d46ae0cf9979a9141e,0.2868702387439677,0.21436157163898506,0.6171875,True,-17,1286
SB4106,limbic-cortical affective and behavioral-control network,"altered configuration or regulated output of the named structure, expressed as the state described by personality change",Personality change,remaining_5256,7c7be4fa504d1d9d578b1b7e45e680b06ee3ba2c82404e2e51c1087e87e32318,0,0,0,0,0,0,0.1683300147041672,0.18173993395531696,0.01340991925114976,0.01340991925114976,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,a84dd451f12db3623559220d08b3a52877fa2c68cedb52a9f6971b09efa78e60,0.3179784877860742,0.2505835216903344,0.625,False,0,
SB4107,limbic-cortical affective and behavioral-control network,departure from the reference structural configuration or regulated functional range,Personality disorder,remaining_5256,cd08d2ad5800cd4502b9c55de3bec2de2b10b700b6076726ac2dcd7b0de72397,0,0,0,0,0,0,0.1771081653335067,0.1933253638245691,0.0162171984910624,0.0162171984910624,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,4aabb293065804a6d17cbf92174cc3466ebe334b432e677d35faee32979fa6bb,0.3040603659967382,0.23875501950821731,0.6015625,False,0,
SB4108,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by pertussis",Pertussis,remaining_5256,7ce3d2a470a494219fb9b90a52e11394b91e9f0575f98cd32c9efab3c022c14c,0,0,0,0,0,0,0.11084585588024931,0.12254117457944114,0.011695318699191826,0.011695318699191826,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,75b3009557a905a0b89e69c4b9948ff0f0dfff3d770299391c8132c354aade07,0.3102161841312713,0.24454717576984308,0.609375,False,0,
SB4109,vascular wall and hemostatic integrity structure,"altered configuration or regulated output of the named structure, expressed as the state described by petechiae",Petechiae,remaining_5256,dbd138c796b312fe7d5fb5eb77cf21b25c747fa93d2e38b0e169ef65934f7808,325,191,3,14,202,17,0.17614088565940567,0.19557429865776643,0.019433412998360766,0.019433412998360766,AWAY_FROM_REFERENCE,0.043076923076923075,MINOR,1,210,cdcbc69032327c04a5f89332bbf87c4ddd39a75a1aefa2da372abaa1c1fc719c,0.3051599246309432,0.240095944671882,0.6015625,True,-11,728
SB4110,cortical neuronal excitability and synchronized electrical-network structure,pathologic synchronized neural excitability producing episodic network discharge,Petit mal epilepsy,remaining_5256,ac03c71c5f4adb4319a4e49cb043cf9f4fa7aed8b439a5843f9f388fc759272b,0,0,0,0,0,0,0.14943319126729504,0.15455578159720718,0.005122590329912136,0.005122590329912136,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,52b5283cf03c9ad11a31f1b3a1bf6fe67286b25da409560db2e30095b7ff2591,0.267163684544648,0.1954740055422537,0.59375,False,0,
SB4111,cortical neuronal excitability and synchronized electrical-network structure,pathologic synchronized neural excitability producing episodic network discharge,"Petit mal status, epileptic",remaining_5256,ac03c71c5f4adb4319a4e49cb043cf9f4fa7aed8b439a5843f9f388fc759272b,0,0,0,0,0,0,0.14943319126729504,0.15455578159720718,0.005122590329912136,0.005122590329912136,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,7724f48e419bce4e1e1c167c57cf5a79af8626906c78508e2bb3f64812322b0b,0.267163684544648,0.1954740055422537,0.59375,False,0,
SB4112,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by peyronie's disease",Peyronie's disease,remaining_5256,1fcd216658f0ce9cb980c69166f9eff7e923284bb459c9b3fd0a491ed7c97c82,0,0,0,0,0,0,0.10973922482492982,0.12148845012672527,0.011749225301795452,0.011749225301795452,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,29692a802e0c752f29488df642892641c090674d238003ea8253502194781127,0.3025680830376417,0.2369351622410265,0.6015625,False,0,
SB4113,"regional muscle, fascia, tendon, ligament, and skeletal-load structure",increased nociceptive signaling associated with local tissue or neural perturbation,Phantom limb pain,remaining_5256,a7a29d3c19f5c8cc6243407808202c220e5acd7ad780a6bd0112e16be5e9f83b,0,0,0,0,0,0,0.14824454706515766,0.16456608313170562,0.01632153606654796,0.01632153606654796,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,9538fda89f7b8d04dfc3fb82dc33cf29d39d3e02d185011c1a58777d8da5c8f5,0.3089053807332853,0.24466357406498207,0.6015625,False,0,
SB4114,peripheral-central nociceptive sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,Phantom pain,remaining_5256,8dc0bf346b465120fbfa00a3245f83e0fc8f3d2166424a419cba9d5fcb2514c1,3,0,0,1,1,1,0.1907949549472725,0.22033732825576424,0.029542373308491743,0.029542373308491743,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,222,e7a7c9d6ad67a8f09f458af2d127239ea2caef1ff2bcf44c0a568ebf7e17c2e3,0.3135419571742313,0.24174324045637963,0.640625,True,-1,362
SB4115,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by pharmacokinetic interaction",Pharmacokinetic interaction,remaining_5256,553046728a69ba3871bb8cb2970a887f65887b77348a1f94b1bae9eb3554764f,0,0,0,0,0,0,0.11357389543527241,0.12492693865884796,0.011353043223575554,0.011353043223575554,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,f9e6b12bcbf99f95cc62f0595ef55b6c78cbce9d5464af44ae34fc4668811b27,0.31084656338344385,0.2470308699798096,0.6015625,False,0,
SB4116,pharyngeal mucosal barrier and swallowing-interface structure,departure from the reference structural configuration or regulated functional range,Pharyngeal disorder,remaining_5256,d48638621d22ca50c0f00ac1160c707bf116821ec3ad217705e2c1bb72191bc8,0,0,0,0,0,0,0.13819324618667406,0.1568525485121458,0.01865930232547175,0.01865930232547175,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,df59dbec0539b4f7b4812ee4b52bca6c79ef1686e5bfa88becd41ac39f4f351f,0.30799729613145965,0.23669639772129225,0.6328125,False,0,
SB4117,pharyngeal mucosal barrier and swallowing-interface structure,increased superficial vascular perfusion producing localized tissue redness,Pharyngeal erythema,remaining_5256,d6b5190cfd05dada23fdb891be92141e794a7ad498377bf719579da7ca5cfd51,0,0,0,0,0,0,0.16345180439683127,0.17307933908455442,0.00962753468772315,0.00962753468772315,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,9e20581cfedd95ee76405ebe0a9bd4c91360a6aa125f1342d0286a2a8be37d34,0.2931928659007373,0.2323617267082162,0.5703125,False,0,
SB4118,vascular wall and hemostatic integrity structure,vascular or tissue integrity breach with blood extravasation/accumulation,Pharyngeal haemorrhage,remaining_5256,1aaf9637dfa975137830ec278ae9ded4ec65beab5d92a0db5089a887ab994c8e,325,195,9,22,208,31,0.2546754407313143,0.2677730333364431,0.013097592605128772,0.013097592605128772,AWAY_FROM_REFERENCE,0.06769230769230769,MINOR,1,210,a832847281ae9c44cadcce30e960941462a8f0468397b58ea1a07077bcd9ca45,0.2887726587816605,0.22182641314836649,0.59375,True,-13,1210
SB4119,pharyngeal mucosal barrier and swallowing-interface structure,"altered configuration or regulated output of the named structure, expressed as the state described by pharyngeal lesion",Pharyngeal lesion,remaining_5256,843de4f105d4aafb299c768d2fc1ec2fe7dc9fb5f6ed40bbd3b444b97206e84c,0,0,0,0,0,0,0.12125783041205329,0.13947717567643436,0.01821934526438107,0.01821934526438107,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e6bf1f9926823adf09d93682cacc6f38e2673c4c6aa19274396c60389768ec0b,0.2966827176251996,0.23318776539658492,0.5859375,False,0,
SB4120,pharyngeal mucosal barrier and swallowing-interface structure,"localized or systemic inflammatory activation with altered barrier, vascular, and cellular organization",Pharyngeal mucositis,remaining_5256,4df0a9412c2a23b42b9e4abc6aae0aab3401faff2f6892180f0c1dbd6a5fe22a,0,0,0,0,0,0,0.17935719238923875,0.1880038384924141,0.008646646103175337,0.008646646103175337,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,47fa1670457876499b9b338684d568dcea8dbd4f4e91192097cad4f162322ef2,0.30099997433854997,0.23502283455920725,0.6015625,False,0,
SB4121,pharyngeal mucosal barrier and swallowing-interface structure,"excess fluid accumulation within interstitial, tissue, or cavity compartments",Pharyngeal oedema,remaining_5256,25c69502621d037b045815eaf38055b1d3e4ca7af5edf495f516d11cf6ebc108,0,0,0,0,0,0,0.14316517098227977,0.15554222645564808,0.012377055473368315,0.012377055473368315,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,1f8e96fbfebb3f26704b4e2674a28d90ad16a99e5eeb960b951631453e8b3083,0.2803686762135287,0.2184374100164984,0.5625,False,0,
SB4122,pharyngeal mucosal barrier and swallowing-interface structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Pharyngitis,remaining_5256,62a4edab97fe507703a0799b0421c6bbf13686cd6e07bd865d48c89e8ac44636,0,0,0,0,0,0,0.16417715338760663,0.16939680430918302,0.005219650921576391,0.005219650921576391,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,b46a25eb3bd888ff626f86b8ac9945503555cb5ce371e3270b0d47f00d326fbe,0.27765279219968864,0.20998053926791294,0.5859375,False,0,
SB4123,pharyngeal mucosal barrier and swallowing-interface structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Pharyngitis streptococcal,remaining_5256,62a4edab97fe507703a0799b0421c6bbf13686cd6e07bd865d48c89e8ac44636,0,0,0,0,0,0,0.16417715338760663,0.16939680430918302,0.005219650921576391,0.005219650921576391,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,27b09e895b3b4a0a4d204721f3d66ac3668cae3becd20867d02491dc5301dcb6,0.27765279219968864,0.20998053926791294,0.5859375,False,0,
SB4124,pharyngeal mucosal barrier and swallowing-interface structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Pharyngitis ulcerative,remaining_5256,62a4edab97fe507703a0799b0421c6bbf13686cd6e07bd865d48c89e8ac44636,0,0,0,0,0,0,0.16417715338760663,0.16939680430918302,0.005219650921576391,0.005219650921576391,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,5ab9d038ef8860f86431e4d5e612153956e567f97138b8f43f10d2283bb14364,0.27765279219968864,0.20998053926791294,0.5859375,False,0,
SB4125,pharyngeal mucosal barrier and swallowing-interface structure,"altered configuration or regulated output of the named structure, expressed as the state described by pharyngo-oral irritation",Pharyngo-oral irritation,remaining_5256,02b836f5b12545fbe0cedac793306d9224d5aadd9afb87e1901f84e65fe088ed,0,0,0,0,0,0,0.12390628004925952,0.14009195643646333,0.016185676387203807,0.016185676387203807,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,0b9c3ee73cec97f17557c2f229201898a7c27c1ac005a2fdb0cf5cf569a7121d,0.29642690896166934,0.23287580361179194,0.5859375,False,0,
SB4126,"laryngeal-tracheal airway patency, mucosal, and phonatory structure",increased nociceptive signaling associated with local tissue or neural perturbation,Pharyngolaryngeal pain,remaining_5256,99e4c4439444eaa1ea3df87280a4d46dfe91e39ea985ad18fc2c06638568dccb,0,0,0,0,0,0,0.1909520465114598,0.2040082489175279,0.013056202406068085,0.013056202406068085,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,c257ba1221e10619af29e9367add6760ac49ad65dffe2b406dbe5b0a67616ba2,0.2980102901400298,0.22966193919515832,0.609375,False,0,
SB4127,urine formation-to-excretion composition and outflow structure,"abnormal presence, concentration, or excretion of the named material in urine",Phenylketonuria,remaining_5256,7b069aedd965fac82676950e43053a5550aa905734b586420c484ba2efba4e91,0,0,0,0,0,0,0.16143230090125904,0.17224617245621832,0.010813871554959276,0.010813871554959276,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,174,2fa1b9f8ba37e81570acfbb0766c31a07f9954915a2eda2dcf78b9264b98ce28,0.26469682322190247,0.19932539417305184,0.5625,False,0,
SB4128,whole-organism integrated physiological structure,"abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",Phimosis,remaining_5256,e9f6903970e8d763bd33e08fff058a3a83af73058836ab00f3498832d8c979e4,0,0,0,0,0,0,0.12853333923651244,0.13827474182467103,0.009741402588158588,0.009741402588158588,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,6ca508aab3313bf4d508a612b28df0ec05c11a36bd1d23bd7999ed14bfa8a15b,0.30514598789087266,0.241793887671796,0.59375,False,0,
SB4129,"vascular wall tone, lumen, and blood-flow structure","localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Phlebitis,remaining_5256,92b8c8d6b71720c7b64bc7018a5eba24edeb8aeab0acccd66ddb0ddc10ec99bf,0,0,0,0,0,0,0.1943333270185047,0.21497116562186314,0.020637838603358438,0.020637838603358438,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,bef20b5458f0bd0f0f005c626b0f96afc3b5a89cc727912c9a1fb352666a5f1e,0.30359169600347913,0.23989840976034038,0.59375,False,0,
SB4130,"vascular wall tone, lumen, and blood-flow structure","localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Phlebitis superficial,remaining_5256,92b8c8d6b71720c7b64bc7018a5eba24edeb8aeab0acccd66ddb0ddc10ec99bf,0,0,0,0,0,0,0.1943333270185047,0.21497116562186314,0.020637838603358438,0.020637838603358438,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e8644f93b2fa6b507a2a8bb1154cb657d1fa32365dbdc677d6dfd5d372b15813,0.30359169600347913,0.23989840976034038,0.59375,False,0,
SB4131,ocular optical-retinal-neural visual structure,"abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",Phlebosclerosis,remaining_5256,31bafe98e2faf80ad9619cbcb22e849885d921622d27a002dc20adeafdfb7beb,1,1,0,0,1,0,0.15071896725389955,0.1811034709769166,0.030384503723017042,0.030384503723017042,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,88f3624dfe3fef1d38bb9557d553fd8ce1a659af209e39336baa637b234ba359,0.3164084227927982,0.2418090521863393,0.65625,False,0,
SB4132,limbic-cortical affective and behavioral-control network,context-triggered threat-network activation with disproportionate avoidance behavior,Phobia,remaining_5256,310a21c262b480ba6ed0df178223b8a79f52bd0bf47c43ca6cce340a7725c12b,0,0,0,0,0,0,0.16365290479061267,0.17746260850471907,0.013809703714106392,0.013809703714106392,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,e6cf650f2d8778798c973a0efd7950c7341b881f48e24ce65c16ba6c2cf21882,0.287946590306543,0.21910407354456463,0.6015625,False,0,
SB4133,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by phocomelia",Phocomelia,remaining_5256,33edf177aa9d3e70b4ebc6aff802dfa9f8a5fd5f10c5407b1d6174b16bd84423,0,0,0,0,0,0,0.10801049109757888,0.11869497489487624,0.010684483797297362,0.010684483797297362,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,42f585614678bd1b180ed5a81f8c25112b4bfcacf4dfe731bfd2fc3f9b0f5526,0.3116971335242656,0.24292333356617757,0.625,False,0,
SB4134,limbic-cortical affective and behavioral-control network,"altered configuration or regulated output of the named structure, expressed as the state described by phonophobia",Phonophobia,remaining_5256,2477cf80dd2bffac1d2e8959871f8da0db6b337152302dfed318267ddd4762d1,0,0,0,0,0,0,0.16734349506097312,0.17884332629447353,0.011499831233500402,0.011499831233500402,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,a4b8e040284af55a6d7f2d9c45f0bcf5c1565c274ccd11dc8e7412bc3861ebc1,0.31233495815182144,0.24713104652661155,0.609375,False,0,
SB4135,"circulating-blood biochemical, cellular, and measured-state structure",measured or functional quantity shifted above its reference structural range,Phosphatase alkaline increased,remaining_5256,34088595213123d55ba75e9e9dda01da8af4bcea08889cdf05b4444b1f0f153a,0,0,0,0,0,0,0.18926768002047778,0.20214729161075307,0.012879611590275286,0.012879611590275286,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,9cc05bd269136f0fcacd260b006b20b91d7700daf4ea865f8abd4ee3259d0f48,0.3091231595716373,0.23806940191663084,0.6328125,False,0,
SB4136,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted above its reference structural range,Phosphate increased,remaining_5256,06d50946c437798092cdae03af52d01a0997001c116cfa14bd77a7fe610b12c4,0,0,0,0,0,0,0.13503859662126516,0.13834892554553546,0.0033103289242703005,0.0033103289242703005,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,328fdd76e048037383cf28cd17474b90404a2b947743c97425aaf38989566b1e,0.2952051014227192,0.23138579441795026,0.5859375,False,0,
SB4137,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,Phosphate low,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.1436015664723732,0.0029100074761448935,0.0029100074761448935,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,0e64341f7ca10ed8b264e8b708582c14656c231cf04cc036e720f4601809ba1a,0.29015519652217864,0.22865725185631547,0.5703125,False,0,
SB4138,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,Phosphorus low,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.1436015664723732,0.0029100074761448935,0.0029100074761448935,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,2c4ba1735d320a8b5ea08b33c4ff4b0e31c43ee9938e493fe32d5616fb5640e7,0.29015519652217864,0.22865725185631547,0.5703125,False,0,
SB4139,cutaneous epidermal-dermal barrier and local immune structure,"localized or systemic inflammatory activation with altered barrier, vascular, and cellular organization",Photocontact dermatitis,remaining_5256,49ce4b6de4a7be2c20eb7bd5fd4a30d6a7c488b612bcf1b475c3b03df05a3d16,1,0,0,0,0,0,0.171340517852417,0.18649047107603178,0.015149953223614787,0.015149953223614787,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,3c7c6876fafed3e6bf1f5ef6197cd0242872c83f1718f1d6c14da50c20a7c640,0.30256993371658664,0.23693741916656907,0.6015625,False,0,
SB4140,cutaneous epidermal-dermal barrier and local immune structure,"altered configuration or regulated output of the named structure, expressed as the state described by photodamaged skin",Photodamaged skin,remaining_5256,d6c51e004e1edd5a7bcec6a19e18ff0f3cebb1334bad019a5f55f23213c51282,1,0,0,0,0,0,0.14304137552789487,0.156234785717289,0.013193410189394128,0.013193410189394128,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,489f086b0e211f1c4b0c06d0e2958a7e8a0b2de910608e82999b3731c4ebf212,0.29467659932054124,0.22902634063480642,0.59375,False,0,
SB4141,cutaneous epidermal-dermal barrier and local immune structure,"abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",Photodermatosis,remaining_5256,e0fbbadff5e5e3434f77bdd8f667484b311f87f6708a408a8cd85067aa7f9e24,1,0,0,0,0,0,0.14514759448696368,0.16028808311666176,0.015140488629698079,0.015140488629698079,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,36a45ee89e6ab4edbf4537ce430231141ef270451efa80627e45f2439dd03c13,0.30219357653232914,0.2347635079662551,0.609375,False,0,
SB4142,ocular optical-retinal-neural visual structure,"altered configuration or regulated output of the named structure, expressed as the state described by photophobia",Photophobia,remaining_5256,4413fdc484af8c75437ec73edf09a9de70e0e776e86e9a948c98544b19c4206b,1,1,0,0,1,0,0.14827268767817126,0.17462002745706307,0.02634733977889181,0.02634733977889181,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,19c8fe38dcd43f8944dda194136649bad0fbab603ecbce17d58c52d3ee3fd860,0.309384132356335,0.2401026004345549,0.625,False,0,
SB4143,ocular optical-retinal-neural visual structure,"altered configuration or regulated output of the named structure, expressed as the state described by photopsia",Photopsia,remaining_5256,f0bcbe39aae8bab6cbdaa68f341ef5ed3ba1a1a32afdcb1bf3dc5b6096bcd3fe,1,1,0,0,1,0,0.14687999494115833,0.17447443343836855,0.027594438497210216,0.027594438497210216,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,69680ca2c5a601f64dc135a239a6a636ee0ca41e7d47285ec4ff9778b2904ec7,0.3138628937912146,0.24384956559904225,0.6328125,False,0,
SB4144,cutaneous epidermal-dermal barrier and local immune structure,"altered configuration or regulated output of the named structure, expressed as the state described by photosensitivity",Photosensitivity,remaining_5256,4a7b81e0f81688d69c57e0fcda8e8b29e0568979c1ce1492ac508f2b994ddbd7,1,0,0,0,0,0,0.14156895011049986,0.15521085224820164,0.013641902137701778,0.013641902137701778,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,95758685de89b53377f94a079c81bf5831671ad88c0ca022ca7e7279d9347680,0.29567267370470707,0.2268111874447647,0.609375,False,0,
SB4145,cutaneous epidermal-dermal barrier and local immune structure,"exaggerated immune-recognition/effector activation causing barrier, vascular, or smooth-muscle perturbation",Photosensitivity allergic reaction,remaining_5256,b4276459dfb05eed48ae5d0a89a3ddd0da7681f9a66f69f789bffa286c537c63,1,0,0,0,0,0,0.14545405268378775,0.16032638372715147,0.014872331043363718,0.014872331043363718,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e98a98f2cd0eac7d7bdb1f494995e867fdbf9f6ca2d202aa18d891c4ea44f60d,0.3068327598864825,0.2387061096176616,0.6171875,False,0,
SB4146,cutaneous epidermal-dermal barrier and local immune structure,acute or subacute state transition of the named structure in response to an external or internal perturbation,Photosensitivity reaction,remaining_5256,d56e4ea361301707fb78aebe066640482cda7ec0cf4b35a56fc5ca300a12557c,1,1,0,0,1,0,0.19346465293790394,0.2169301056091667,0.023465452671262765,0.023465452671262765,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,6c13be6e1a72d27516a264eed3dfe7edcc53f2cb9fba665653f288b0a75b39ed,0.3149577867462171,0.25032961798319164,0.609375,False,0,
SB4147,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by phototoxicity",Phototoxicity,remaining_5256,0ccea8b1bca7973f77e6af6fb26202b7ee655918aa09d29fa65f79629c71c912,0,0,0,0,0,0,0.10743516126616681,0.11714417865020843,0.009709017384041618,0.009709017384041618,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,0f11e8e06352de20748dc0b1b12a6f90c6918a0b99576a515349227877993a3a,0.3058829684614516,0.23926276641640443,0.609375,False,0,
SB4148,whole-organism tissue mechanical and barrier integrity structure,externally imposed mechanical/thermal/chemical tissue-integrity disruption,Physical assault,remaining_5256,5cb14e8bf99702a0f1d28caa6b2fde1ddb69e707ba77c08e53b6b56d2fd43fb4,0,0,0,0,0,0,0.175945173395199,0.18408380680037406,0.008138633405175066,0.008138633405175066,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,593cf70b7004088851594b1b3b4ef09353b40d4fdaca756f7f781e133993b8a0,0.31020848289715913,0.23939296694775503,0.6328125,False,0,
SB4149,whole-organism integrated physiological structure,"altered configuration or regulated output of the named structure, expressed as the state described by physical wandering",Physical wandering,remaining_5256,5664d4acc75cb4aef0ff142a99d06b83c45a85a2ec105274e0958b0704809e03,0,0,0,0,0,0,0.10687774319600152,0.12110645779556029,0.014228714599558767,0.014228714599558767,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,190a2aa291e3fbad363cec626b8b11de845ba6acbec4be9cd30d712f65268089,0.31385194973390007,0.24898103626085377,0.609375,False,0,
SB4150,"developmental tissue-patterning, morphogenesis, and organ-architecture structure",departure from the reference structural configuration or regulated functional range,Pigment dispersion syndrome,remaining_5256,ebfba0b281f1839c805bf860eecc70d6a59f1d99c6e4fcef2103306cf95d31d4,0,0,0,0,0,0,0.14560168213256297,0.17750634199536042,0.031904659862797446,0.031904659862797446,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,6e8ca48731cf4e85a3b8734464bd55983131e0bf23099ba3311c0db7aa1cdb7a,0.3097931529906753,0.2406014060861894,0.625,False,0,
